"dataset_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","trim_margin_each_edge_in","kerf_in","nominal_sheet_length_in","nominal_sheet_width_in","usable_sheet_length_in","usable_sheet_width_in","orientation_mode","estimated_sheets","usable_area_yield_pct","usable_area_waste_pct","rejected_piece_count","complete_layout","source_template_url"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.03125","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.03125","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.0625","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.0625","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.09375","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.09375","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.125","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.125","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.1875","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.1875","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.25","96","48","95","47","rotation_allowed","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","0.5","0.25","96","48","95","47","orientation_locked","2","39.4","60.6","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.03125","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.03125","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.0625","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.0625","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.09375","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.09375","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.125","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.125","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.1875","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.1875","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.25","96","48","94","46","rotation_allowed","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","mudroom-bench","Mudroom bench","Storage","7","3520.1","3520.1","1","0.25","96","48","94","46","orientation_locked","2","40.7","59.3","0","true","https://woodcuttool.com/templates/mudroom-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.03125","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.03125","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.0625","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.0625","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.09375","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.09375","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.125","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.125","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.1875","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.1875","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.25","96","48","96","48","rotation_allowed","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0","0.25","96","48","96","48","orientation_locked","2","48.6","51.4","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.03125","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.03125","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.0625","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.0625","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.09375","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.09375","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.125","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.125","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.1875","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.1875","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.25","96","48","95.75","47.75","rotation_allowed","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.125","0.25","96","48","95.75","47.75","orientation_locked","2","49","51","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.03125","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.03125","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.0625","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.0625","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.09375","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.09375","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.125","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.125","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.1875","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.1875","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.25","96","48","95.5","47.5","rotation_allowed","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.25","0.25","96","48","95.5","47.5","orientation_locked","2","49.4","50.6","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.03125","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.03125","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.0625","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.0625","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.09375","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.09375","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.125","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.125","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.1875","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.1875","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.25","96","48","95","47","rotation_allowed","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","0.5","0.25","96","48","95","47","orientation_locked","2","50.2","49.8","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.03125","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.03125","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.0625","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.0625","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.09375","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.09375","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.125","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.125","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.1875","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.1875","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.25","96","48","94","46","rotation_allowed","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","window-seat","Window seat","Storage","7","4483.3","4483.3","1","0.25","96","48","94","46","orientation_locked","2","51.8","48.2","0","true","https://woodcuttool.com/templates/window-seat-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.03125","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.03125","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.0625","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.0625","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.09375","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.09375","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.125","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.125","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.1875","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.1875","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.25","96","48","96","48","rotation_allowed","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0","0.25","96","48","96","48","orientation_locked","3","62","38","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0","96","48","95.75","47.75","rotation_allowed","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0","96","48","95.75","47.75","orientation_locked","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.03125","96","48","95.75","47.75","rotation_allowed","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.03125","96","48","95.75","47.75","orientation_locked","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.0625","96","48","95.75","47.75","rotation_allowed","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.0625","96","48","95.75","47.75","orientation_locked","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.09375","96","48","95.75","47.75","rotation_allowed","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.09375","96","48","95.75","47.75","orientation_locked","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","utility-closet","Utility closet cabinet","Storage","8","8571.8","8571.8","0.125","0.125","96","48","95.75","47.75","rotation_allowed","3","62.5","37.5","0","true","https://woodcuttool.com/templates/utility-closet-cut-list/"
